drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,-1,3,0:09
24,0,Punt,-10,0,6,1:51
10,2,Field Goal,40,20,10,2:57
20,3,Touchdown,11,65,10,2:33
6,4,Touchdown,-15,95,11,3:01
18,0,Punt,0,3,4,1:01
26,1,End of Game,0,16,6,1:47
25,0,Downs,0,0,6,0:38
1,7,Touchdown,5,77,14,6:18
5,3,Field Goal,-5,46,14,5:34
13,2,Punt,0,24,10,4:18
21,0,Interception,0,0,2,0:07
23,4,Touchdown,0,80,7,1:39
11,0,Punt,0,7,5,0:54
14,1,Punt,0,17,6,1:33
8,4,Touchdown,0,64,13,1:06
19,1,Missed FG,-5,46,6,1:37
22,0,Field Goal,0,2,4,1:32
12,3,Field Goal,20,28,10,3:05
16,1,Punt,0,26,7,1:47
7,3,Field Goal,5,49,14,4:33
3,5,Touchdown,5,82,15,6:20
17,1,Punt,0,20,7,2:32
4,3,Fumble,5,43,11,2:46
2,0,Touchdown,0,0,2,0:13
15,1,Touchdown,0,81,2,0:09
