drive,fds,result,penyds,ydsgained,numplays,postime
13,0,End of Half,0,-1,2,0:29
5,1,Punt,0,23,6,2:52
1,0,Punt,0,0,5,1:04
4,3,Touchdown,0,69,5,1:47
15,2,Punt,0,21,9,2:35
3,0,Punt,0,6,5,0:51
19,4,Touchdown,0,75,13,3:35
21,1,Downs,-5,32,7,2:29
22,2,Downs,7,25,10,4:45
9,0,Punt,0,4,5,1:38
6,3,Punt,0,33,12,4:53
17,0,Interception,0,7,3,0:54
8,2,Field Goal,0,40,7,2:15
23,0,Interception,0,0,1,0:06
20,0,Punt,0,7,5,2:18
18,1,Touchdown,0,6,4,0:20
7,5,Field Goal,-2,79,11,4:29
2,4,Touchdown,9,42,8,3:33
11,0,Interception,0,4,3,0:34
10,4,Touchdown,0,70,11,5:20
24,0,End of Game,0,-3,4,1:41
12,1,Fumble,39,14,2,0:15
16,2,Field Goal,0,43,10,5:11
14,5,Touchdown,0,75,13,6:06
