drive,fds,result,penyds,ydsgained,numplays,postime
20,0,End of Game,0,-2,3,0:44
15,6,Touchdown,6,69,13,5:00
10,0,End of Half,0,4,5,0:18
6,4,Touchdown,0,77,10,3:40
14,6,Field Goal,-20,102,22,11:20
16,1,Field Goal,0,37,6,2:16
19,4,Downs,10,55,17,2:22
7,1,Punt,0,18,7,2:28
2,4,Punt,-10,63,14,6:31
13,1,Interception,0,21,6,2:35
4,0,Punt,-4,-1,6,0:43
12,2,Fumble,0,27,6,2:16
8,0,Punt,0,3,4,1:03
1,2,Punt,0,34,9,3:27
18,0,Field Goal,0,-2,7,0:21
17,0,Interception,0,-7,4,1:17
5,1,Field Goal,-5,49,8,3:55
3,3,Punt,0,49,11,4:53
11,0,Punt,0,0,5,1:49
9,5,Touchdown,0,78,14,3:02
