drive,fds,result,penyds,ydsgained,numplays,postime
19,0,End of Game,0,-1,3,0:29
8,3,Touchdown,0,43,9,3:26
2,4,Field Goal,10,50,14,6:36
11,4,Touchdown,0,80,12,3:54
7,0,Punt,0,-4,4,1:56
15,2,Punt,18,25,9,4:35
17,1,Field Goal,0,16,10,2:31
9,0,Punt,0,4,5,0:55
1,4,Touchdown,0,67,9,3:09
5,0,Punt,0,-1,5,1:07
13,4,Punt,5,44,16,8:20
18,3,Field Goal,0,56,13,2:07
10,0,End of Half,0,-1,1,0:10
12,1,Punt,0,14,6,1:14
3,3,Field Goal,5,55,11,3:53
16,2,Interception,15,15,3,0:43
4,6,Touchdown,5,75,17,6:36
6,0,Punt,-10,6,5,2:12
14,6,Touchdown,0,89,13,6:07
