drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Touchdown,23,36,9,2:14
10,2,Touchdown,0,79,6,2:08
20,3,Touchdown,29,37,11,1:56
6,0,Punt,0,-7,4,0:55
18,4,Downs,10,42,10,2:37
1,3,Field Goal,0,70,12,3:55
5,0,Punt,0,9,7,1:43
13,2,Touchdown,0,24,4,1:00
21,0,End of Game,0,-1,4,0:30
11,4,Missed FG,-5,49,15,3:51
14,4,Touchdown,0,75,15,6:03
8,0,Punt,0,-3,4,1:29
19,0,Punt,0,-6,4,2:03
12,1,Field Goal,0,28,8,0:27
16,3,Downs,19,31,10,3:10
7,1,Punt,-15,22,9,3:46
3,0,Punt,0,5,5,0:54
17,4,Field Goal,15,61,16,7:49
4,2,Touchdown,-10,55,7,2:08
2,5,Touchdown,5,65,17,6:30
15,7,Touchdown,13,62,16,4:52
