drive,fds,result,penyds,ydsgained,numplays,postime
1,6,Touchdown,20,60,16,4:42
9,0,Punt,0,1,4,1:31
18,1,Punt,0,26,8,1:11
20,0,Field Goal,0,5,7,1:23
15,0,Fumble,0,0,1,0:08
16,0,Field Goal,0,7,4,0:51
14,0,Punt,0,4,5,1:28
19,0,Downs,0,4,4,0:43
17,4,Fumble,5,60,14,4:41
6,6,Touchdown,0,90,15,7:13
12,5,Touchdown,20,54,11,4:37
8,0,Punt,-10,6,5,1:53
13,8,Field Goal,15,59,18,5:25
5,2,Punt,0,42,9,4:31
10,1,Punt,0,42,7,2:47
2,3,Interception,0,48,9,3:40
3,3,Field Goal,5,35,12,5:07
7,1,End of Half,-15,31,7,0:37
11,0,Punt,0,1,4,2:09
22,0,End of Game,0,-1,2,0:04
21,1,Interception,0,14,5,1:09
4,4,Punt,11,19,12,4:10
