drive,fds,result,penyds,ydsgained,numplays,postime
1,4,Field Goal,0,64,16,8:07
9,6,Touchdown,14,61,12,1:15
18,1,Punt,-10,14,7,2:03
20,1,Touchdown,0,37,4,0:24
15,2,Touchdown,0,70,7,2:01
16,4,Touchdown,0,70,8,3:03
14,3,Field Goal,0,58,13,4:19
19,1,Punt,-4,28,8,1:58
17,0,Punt,0,5,5,1:35
6,0,Fumble,0,7,3,0:33
12,2,Punt,-10,39,9,5:33
8,5,Touchdown,0,75,12,2:28
13,4,Touchdown,31,47,9,3:58
5,5,Touchdown,5,57,10,4:52
10,1,End of Half,-10,16,8,0:34
2,2,Punt,-10,44,11,4:04
3,4,Field Goal,0,65,12,6:26
7,0,Field Goal,0,3,4,0:55
11,0,Punt,0,-2,5,2:09
22,4,Touchdown,0,75,9,1:08
21,0,Field Goal,0,5,7,1:49
4,0,Punt,0,4,5,0:46
