drive,fds,result,penyds,ydsgained,numplays,postime
17,5,Touchdown,8,75,14,4:05
26,1,Punt,0,22,6,1:32
24,1,Fumble,0,11,5,0:22
16,3,Touchdown,0,64,8,3:16
20,1,Punt,-14,13,6,1:47
19,0,Punt,0,0,4,0:18
22,0,Punt,0,1,5,1:05
27,1,Punt,-10,14,8,3:49
8,1,Punt,0,22,6,2:56
18,0,Punt,0,8,5,1:50
11,3,Field Goal,-15,60,14,1:15
23,1,Punt,5,17,8,1:27
2,0,Fumble,-5,-1,4,1:27
14,3,Touchdown,5,63,6,2:10
7,0,Punt,-5,10,6,2:26
9,0,Interception,0,7,3,1:23
25,0,Missed FG,0,-1,3,0:20
4,2,Missed FG,0,52,8,3:22
5,1,Punt,0,13,7,3:19
15,0,Punt,-10,4,6,2:44
6,3,Field Goal,15,43,12,5:03
28,2,Touchdown,0,44,3,1:13
21,2,Field Goal,-5,79,10,3:03
13,3,Missed FG,-20,66,15,7:33
3,4,Touchdown,0,61,6,2:37
1,0,Interception,0,0,3,0:40
10,4,Field Goal,-5,61,14,4:50
12,3,End of Half,5,48,10,0:42
