drive,fds,result,penyds,ydsgained,numplays,postime
9,6,Touchdown,5,62,10,3:09
5,0,Punt,0,1,6,2:03
28,1,Downs,0,26,6,2:15
6,2,Interception,0,29,8,4:58
27,0,Punt,0,3,4,0:36
24,2,Field Goal,0,45,7,0:58
29,2,Field Goal,0,32,9,4:33
18,3,Field Goal,5,33,14,6:58
25,0,End of Half,0,-1,3,0:03
8,0,Punt,0,6,4,2:03
21,1,Missed FG,0,26,6,1:45
23,0,Missed FG,0,6,7,1:03
7,0,Punt,0,-5,4,1:35
4,6,Touchdown,-5,80,15,7:16
10,0,Punt,0,0,6,0:58
17,0,Punt,0,-4,4,2:13
14,4,Touchdown,0,80,8,3:14
13,2,Touchdown,-5,31,8,4:08
16,0,Downs,0,5,5,1:21
2,0,Punt,0,-5,4,0:55
19,1,Punt,0,17,6,2:43
3,3,Field Goal,0,52,8,4:59
15,0,Punt,0,-13,5,1:41
12,0,Fumble,-5,0,3,0:11
20,2,Downs,0,45,7,3:22
26,1,Downs,0,30,8,2:28
11,2,Field Goal,0,27,7,0:39
22,0,Downs,0,-10,4,0:20
1,0,Punt,-5,8,6,1:25
