drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,9,5,1:35
10,1,Field Goal,-10,41,8,2:49
20,3,Field Goal,-5,48,11,0:55
6,0,Punt,0,7,5,0:56
18,1,Punt,0,16,6,1:44
1,0,Fumble,0,-4,3,0:50
5,6,Touchdown,-4,87,17,7:35
13,3,Field Goal,0,65,13,3:50
21,1,End of Game,-5,12,4,0:18
11,0,Punt,0,-5,6,1:48
14,5,Touchdown,0,80,16,7:03
8,4,Touchdown,0,47,12,3:26
19,5,Touchdown,0,68,12,4:19
12,0,End of Half,0,4,5,0:12
16,4,Field Goal,23,48,11,4:12
7,0,Punt,0,8,4,1:44
3,5,Field Goal,5,73,16,5:19
17,5,Touchdown,0,80,12,5:34
4,1,Punt,0,22,7,2:24
2,0,Field Goal,0,-1,4,1:22
15,1,Punt,0,20,6,2:05
