drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Touchdown,0,90,7,2:57
10,2,Interception,0,64,9,4:11
20,0,Punt,0,5,6,1:48
6,1,Punt,0,47,7,2:34
18,3,Touchdown,0,80,6,1:34
1,4,Field Goal,-5,75,17,6:58
5,1,Touchdown,0,42,5,0:41
13,0,Punt,0,8,5,1:36
21,3,Touchdown,0,45,7,1:38
11,4,Fumble,0,73,12,2:47
14,0,Punt,0,-12,4,0:59
8,1,Punt,0,22,6,1:36
19,5,Touchdown,-14,94,16,6:39
22,5,End of Game,0,74,19,7:36
12,0,End of Half,0,-1,2,0:09
16,3,Touchdown,0,60,5,1:53
7,4,Touchdown,-10,85,10,3:13
3,0,Punt,-5,8,5,2:03
17,4,Touchdown,0,83,11,4:01
4,0,Punt,0,3,4,0:55
2,1,Punt,0,20,6,1:56
15,1,Missed FG,-15,37,7,2:16
