drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,-7,12,5,2:12
6,3,Touchdown,15,60,9,3:47
12,3,Field Goal,-10,55,15,7:50
8,4,Field Goal,15,47,12,4:40
20,1,End of Game,0,11,3,0:25
18,4,Touchdown,0,75,14,3:45
15,3,Touchdown,0,79,5,2:00
5,3,Touchdown,-7,92,12,4:38
10,1,Touchdown,0,4,4,1:29
2,0,Punt,0,2,4,1:55
3,5,Touchdown,5,76,13,5:59
13,3,Touchdown,15,69,9,3:39
7,1,Punt,0,29,7,1:22
11,0,End of Half,0,-1,3,0:21
14,1,Punt,5,10,10,3:42
9,0,Punt,0,6,6,1:16
4,1,Punt,0,19,6,2:21
19,3,Field Goal,-5,42,15,8:17
16,0,Fumble,0,-7,2,0:12
17,2,Touchdown,17,1,3,0:10
