drive,fds,result,penyds,ydsgained,numplays,postime
20,0,End of Game,0,-1,2,0:12
4,3,Missed FG,24,36,9,3:25
8,0,End of Half,0,-1,3,0:28
1,3,Field Goal,0,46,12,5:14
9,0,Punt,0,-2,5,2:10
11,1,Touchdown,0,81,3,0:43
5,3,Field Goal,-5,58,12,5:36
6,5,Touchdown,0,69,12,6:18
7,5,Touchdown,0,77,16,3:43
16,0,Punt,0,4,5,1:44
15,0,Interception,0,4,2,0:24
3,3,Interception,44,33,8,3:38
12,3,Downs,-10,46,14,5:53
19,4,Fumble,0,48,13,1:41
17,2,Field Goal,-5,42,13,6:28
2,0,Punt,0,8,5,1:38
10,1,Punt,0,14,5,2:53
13,4,Touchdown,-5,59,8,3:14
18,3,Touchdown,0,77,13,3:06
14,0,Punt,0,5,6,1:32
