drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Field Goal,0,30,12,1:36
18,6,Touchdown,5,75,15,2:55
6,1,Punt,0,16,7,3:03
14,0,Punt,0,2,5,1:04
7,2,Punt,0,27,8,4:25
8,0,Punt,0,6,4,0:44
10,0,End of Half,0,0,1,0:05
19,1,Interception,0,20,4,0:59
12,1,Punt,0,27,6,2:34
16,3,Touchdown,0,69,10,4:00
11,3,Touchdown,5,78,9,2:57
3,1,Punt,-5,23,9,3:55
17,4,Touchdown,0,76,8,3:30
4,2,Punt,-15,54,11,4:43
2,2,Field Goal,0,37,8,3:39
1,1,Punt,0,10,8,3:25
5,5,Touchdown,0,80,11,4:25
13,4,Field Goal,17,51,12,6:13
15,4,Touchdown,0,61,10,4:38
20,3,Interception,5,39,12,1:10
