drive,fds,result,penyds,ydsgained,numplays,postime
2,0,Missed FG,0,0,4,0:22
8,1,Punt,-10,20,6,1:38
1,5,Blocked FG,0,70,15,5:41
9,1,Punt,5,18,7,3:03
6,0,Punt,-5,1,6,1:14
14,4,Field Goal,0,66,13,4:49
7,2,Punt,-5,19,8,4:19
5,1,Downs,0,28,5,2:25
4,0,Punt,0,-9,4,2:06
12,2,Punt,0,28,10,4:46
3,1,Punt,-5,20,8,3:27
13,5,Field Goal,10,63,15,5:42
15,5,Touchdown,-10,90,13,5:13
11,4,End of Half,5,57,10,0:47
16,1,Interception,0,13,4,1:08
19,1,End of Game,0,15,7,2:55
17,1,Field Goal,0,23,5,2:14
10,6,Touchdown,0,93,13,4:58
18,2,Downs,0,28,8,3:13
