drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,5,4,1:27
1,5,Touchdown,0,75,13,5:37
22,2,End of Game,15,33,3,0:12
12,3,Field Goal,6,39,14,7:20
4,3,Field Goal,5,35,13,5:27
11,2,End of Half,0,33,7,0:41
2,1,Punt,-5,15,7,2:50
20,3,Interception,0,58,8,1:51
13,3,Punt,0,42,13,5:27
15,0,Punt,0,-8,5,0:39
10,1,Punt,0,17,6,1:12
18,0,Punt,0,0,5,0:51
8,0,Punt,0,8,5,1:40
6,1,Fumble,0,74,2,0:57
19,0,Punt,0,5,6,1:07
14,0,Punt,0,9,4,1:57
3,0,Punt,0,9,4,2:04
17,4,Touchdown,0,71,10,3:23
7,3,Field Goal,-10,61,12,5:53
16,2,Punt,0,36,10,5:27
5,0,Punt,0,5,5,2:12
21,0,Punt,0,2,6,1:46
