drive,fds,result,penyds,ydsgained,numplays,postime
17,0,End of Half,0,-1,2,0:21
26,1,Field Goal,0,21,11,2:15
24,0,Punt,0,2,4,2:03
16,3,Touchdown,0,75,6,1:04
20,5,Field Goal,15,57,16,7:30
19,5,Touchdown,0,66,12,6:43
22,1,Punt,0,22,7,2:55
27,0,Downs,0,0,7,0:33
8,4,Touchdown,0,62,7,3:23
18,0,Punt,0,9,5,1:31
11,0,Interception,-8,10,3,1:02
23,3,Punt,5,25,9,4:45
2,0,Punt,0,8,5,1:27
14,0,Punt,0,-1,5,1:27
7,1,Punt,0,28,7,3:08
9,0,Punt,0,8,5,1:28
25,0,Fumble,0,-14,2,0:51
4,0,Punt,-5,3,5,1:12
5,4,Touchdown,0,44,7,2:35
15,0,Punt,0,8,5,0:22
6,4,Interception,15,48,9,3:17
21,0,Punt,0,7,5,0:54
13,2,Field Goal,-5,43,9,2:36
3,1,Punt,0,12,7,2:26
1,0,Interception,-5,9,5,1:33
10,0,Punt,0,7,4,1:30
12,0,Missed FG,0,-2,4,1:09
