drive,fds,result,penyds,ydsgained,numplays,postime
21,4,Touchdown,14,61,10,2:44
10,1,Punt,0,20,7,2:59
25,5,End of Game,0,51,13,1:42
20,4,Fumble,-10,57,12,4:09
22,3,Touchdown,20,55,11,4:17
2,0,Punt,-12,11,6,2:02
13,0,End of Half,0,-1,3,0:22
17,0,Punt,0,0,4,0:24
24,0,Punt,0,-1,9,0:33
8,1,Fumble,0,23,4,1:32
1,3,Touchdown,0,75,11,3:02
4,0,Punt,0,7,5,1:07
14,2,Punt,0,30,10,3:17
12,3,Touchdown,3,19,15,2:01
6,2,Field Goal,-5,38,9,3:42
16,0,Punt,0,5,4,1:35
19,5,Touchdown,0,69,9,3:52
23,4,Touchdown,-10,85,14,2:23
7,4,Touchdown,-5,80,13,5:03
18,2,Missed FG,0,43,8,3:20
15,0,Punt,0,9,4,1:44
5,0,Punt,0,8,4,1:30
3,0,Interception,0,6,3,1:11
11,1,Interception,15,-6,3,0:41
9,4,Touchdown,-5,48,13,4:48
