drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-10,4,6,1:45
5,0,Punt,-10,10,6,2:16
6,0,Interception,0,1,2,0:54
24,0,Punt,0,0,5,0:31
18,0,Punt,-5,11,5,1:39
25,0,Punt,-7,9,5,1:28
8,7,Touchdown,0,81,19,6:44
21,4,Touchdown,0,83,7,3:53
23,1,Missed FG,0,10,12,1:42
7,5,Touchdown,0,80,12,4:12
4,1,Field Goal,0,20,6,2:52
10,1,Punt,0,33,7,2:01
17,0,Punt,-10,1,5,1:28
14,0,Punt,0,4,4,1:24
13,4,Missed FG,-10,68,18,6:17
16,0,Punt,-5,-5,6,1:35
2,1,Field Goal,0,19,7,3:25
19,0,Punt,0,-8,4,1:39
3,0,Punt,0,-2,6,1:26
15,2,Punt,-10,49,12,6:26
12,1,End of Half,0,11,6,1:44
20,1,Punt,0,16,6,2:07
26,1,Touchdown,0,71,1,0:11
11,2,Punt,5,28,12,1:23
22,2,Touchdown,0,64,9,1:50
1,0,Punt,0,-3,5,1:18
