drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Interception,0,0,1,0:11
24,1,End of Game,0,10,2,0:04
10,3,Touchdown,0,39,10,4:16
20,1,Punt,14,4,8,2:30
6,3,Touchdown,0,78,7,2:21
18,0,Punt,0,9,6,1:46
1,5,Touchdown,0,75,11,4:29
5,2,Field Goal,-15,55,13,3:54
13,1,Field Goal,8,9,9,0:39
21,3,Downs,0,49,11,5:31
23,0,Punt,0,6,6,1:43
11,1,Punt,0,19,8,1:13
14,0,End of Half,0,6,3,0:07
8,1,Interception,0,11,3,1:30
19,0,Punt,-5,11,5,1:35
22,2,Downs,-5,35,10,2:47
12,0,Punt,0,3,5,0:29
16,3,Interception,0,31,8,3:20
7,2,Missed FG,0,39,8,2:56
3,4,Touchdown,15,65,7,2:47
17,0,Punt,-5,5,5,2:48
4,2,Field Goal,0,42,8,2:58
2,0,Punt,0,9,5,2:10
15,3,Field Goal,-10,69,19,7:56
