drive,fds,result,penyds,ydsgained,numplays,postime
1,3,Touchdown,0,65,8,2:16
19,0,Punt,0,5,4,1:38
12,1,Punt,0,11,5,0:58
6,0,Punt,0,4,4,0:58
17,0,Punt,-10,15,6,2:09
10,2,Touchdown,0,80,6,2:05
20,0,Punt,0,4,5,1:18
24,1,End of Game,0,18,3,0:21
14,2,Field Goal,5,66,9,4:19
23,2,Field Goal,15,40,13,3:14
8,0,Punt,0,7,5,1:43
4,0,Punt,0,1,4,1:31
2,2,Punt,10,15,13,4:35
16,0,Punt,0,8,4,1:49
13,1,End of Half,-5,26,7,0:46
15,0,Punt,0,8,5,2:12
18,1,Punt,0,18,5,2:31
3,2,Punt,-10,40,8,3:42
9,4,Touchdown,0,70,6,2:44
7,2,Field Goal,-20,51,12,4:49
21,5,Touchdown,-15,68,16,7:33
11,0,Punt,0,-1,7,0:48
22,5,Touchdown,5,75,14,2:56
5,1,Punt,-5,16,7,3:05
