drive,fds,result,penyds,ydsgained,numplays,postime
9,6,Field Goal,0,75,20,7:43
18,3,Punt,-5,50,12,5:24
6,1,Interception,0,52,6,2:20
14,0,Punt,-10,14,5,0:59
7,1,Downs,0,10,9,3:08
8,4,Field Goal,0,61,12,5:03
10,0,End of Half,0,-1,3,0:13
19,7,Touchdown,3,80,16,3:26
12,3,Field Goal,0,54,9,4:38
16,6,Touchdown,-10,98,18,7:42
11,1,Fumble,0,44,7,2:50
3,0,Interception,0,0,1,0:09
17,1,Punt,-10,24,9,2:13
4,2,Touchdown,0,28,7,1:59
2,1,Fumble,0,29,6,2:23
1,7,Touchdown,8,76,15,5:59
5,0,Punt,0,4,5,1:03
13,0,Punt,-4,10,6,1:27
15,0,Punt,0,3,4,0:56
20,0,End of Game,0,-1,3,0:25
