drive,fds,result,penyds,ydsgained,numplays,postime
14,2,Missed FG,0,40,9,3:49
11,0,Blocked FG,-10,15,5,1:36
19,1,Punt,0,21,7,1:20
13,0,End of Half,0,-1,3,0:07
20,0,Punt,0,7,4,1:19
1,1,Punt,0,24,7,2:38
3,0,Punt,0,-4,4,2:00
16,3,Field Goal,-20,74,13,5:58
15,1,Punt,-10,14,7,2:27
18,4,Field Goal,0,74,12,4:59
5,0,Punt,0,7,4,1:24
21,3,Field Goal,-5,52,10,3:13
6,2,Fumble,0,30,7,2:02
9,1,Punt,0,18,6,2:16
12,3,Field Goal,-5,59,17,2:23
4,5,Downs,23,57,15,6:20
7,1,Punt,-5,8,7,2:35
10,2,Fumble,0,6,6,2:57
2,0,Punt,0,6,4,1:19
22,3,Field Goal,13,57,20,2:54
17,5,Touchdown,0,74,12,4:01
8,1,Fumble,0,67,5,2:23
