drive,fds,result,penyds,ydsgained,numplays,postime
9,2,End of Half,0,20,5,0:27
1,0,Punt,0,0,5,0:58
22,0,End of Half,0,-1,3,0:10
12,4,Touchdown,0,72,9,4:02
4,4,Touchdown,0,68,10,4:30
11,8,Touchdown,14,60,20,7:16
2,2,Field Goal,0,37,8,4:28
20,4,Field Goal,15,72,13,1:55
13,0,Punt,-10,0,6,0:54
24,2,Field Goal,0,31,8,3:37
15,3,Missed FG,15,33,9,3:31
10,0,Field Goal,0,-6,5,1:28
18,5,Touchdown,0,67,11,3:01
8,0,Punt,0,7,5,0:29
6,2,Punt,-5,34,11,5:21
19,0,Punt,-5,11,9,0:30
23,1,Interception,0,33,4,1:05
14,0,Punt,0,2,4,0:52
3,7,Touchdown,1,76,11,5:04
17,0,Interception,0,-3,3,0:37
7,1,Punt,0,21,9,1:04
16,4,Touchdown,0,60,12,5:07
5,4,Field Goal,0,67,14,7:39
21,3,Touchdown,0,54,7,0:37
