drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Field Goal,-5,19,8,0:32
10,0,End of Half,0,-1,3,0:14
20,4,Touchdown,0,72,8,1:27
6,1,Punt,0,17,7,2:37
18,5,Touchdown,0,76,8,2:53
1,6,Field Goal,0,79,20,10:27
5,3,Field Goal,0,49,9,5:22
13,0,Punt,0,9,5,1:35
21,1,End of Game,0,22,4,0:07
11,4,Field Goal,0,68,13,5:12
14,1,Punt,0,19,8,3:27
8,0,Interception,0,0,2,0:10
19,4,Field Goal,15,64,19,3:34
12,5,Touchdown,16,64,12,5:47
16,0,Interception,0,4,3,1:37
7,1,Fumble,0,44,6,1:58
3,2,Punt,0,30,10,3:48
17,1,Touchdown,0,1,2,0:08
4,1,Punt,0,17,7,2:17
2,3,Field Goal,15,33,9,2:35
15,2,Punt,0,39,10,4:13
