drive,fds,result,penyds,ydsgained,numplays,postime
17,1,Punt,0,59,6,2:53
16,2,Punt,-5,32,10,3:05
20,0,Punt,0,0,6,0:29
19,4,Touchdown,15,49,10,3:49
22,6,Touchdown,21,54,19,2:10
8,2,Punt,5,37,10,2:58
18,0,Punt,0,-5,4,1:35
11,2,Punt,-5,9,8,2:50
23,0,End of Game,0,-1,3,0:14
2,1,Punt,-5,13,7,3:06
14,1,Touchdown,0,67,2,0:09
7,5,Field Goal,-10,68,16,8:00
9,1,End of Half,0,18,4,0:49
4,1,Field Goal,0,20,6,1:59
5,1,Punt,-25,26,8,1:12
15,6,Touchdown,0,75,12,5:33
6,3,Touchdown,0,40,8,2:50
21,1,Touchdown,0,70,5,1:03
13,0,Punt,0,-1,4,1:33
3,0,Punt,0,3,4,1:34
1,5,Field Goal,-15,79,18,7:32
10,0,Punt,0,9,6,2:29
12,0,Punt,5,0,5,2:08
