drive,fds,result,penyds,ydsgained,numplays,postime
23,3,Downs,15,65,14,1:30
7,6,Touchdown,5,69,16,6:45
15,0,Punt,0,6,4,1:19
10,4,Punt,0,35,15,2:02
6,0,Punt,0,8,4,1:26
4,2,Interception,-10,37,9,3:07
3,2,Field Goal,5,40,9,4:21
16,1,Fumble,5,-3,4,1:29
12,1,Punt,0,10,8,2:59
21,0,Safety,0,-7,3,0:55
2,4,Touchdown,0,83,6,2:30
8,0,Punt,0,8,5,1:25
24,0,End of Game,0,-2,3,1:21
9,0,Punt,0,9,4,2:11
14,1,Punt,0,17,6,2:13
22,1,Punt,0,17,10,2:46
18,6,Touchdown,0,80,15,6:11
5,1,Punt,5,15,11,3:10
13,1,Missed FG,0,37,5,2:08
20,1,Punt,0,22,8,4:10
11,0,End of Half,0,4,3,0:56
19,1,Punt,15,7,8,2:52
17,1,Touchdown,0,23,2,0:07
1,1,Punt,0,11,6,2:07
