drive,fds,result,penyds,ydsgained,numplays,postime
9,4,Field Goal,-5,68,15,2:36
1,5,Touchdown,-5,94,16,7:44
22,3,Downs,0,56,10,1:34
12,0,Punt,0,9,5,0:36
4,3,Field Goal,0,69,12,2:53
11,4,Touchdown,0,80,9,4:04
2,5,Touchdown,5,75,14,4:26
20,1,Punt,-10,17,8,2:47
13,1,Punt,0,18,5,1:33
24,5,Touchdown,0,85,10,1:44
15,0,Punt,0,7,4,1:06
25,0,End of Game,0,-2,4,1:19
10,0,End of Half,0,-1,3,0:02
18,0,Punt,-8,1,6,1:24
8,6,Touchdown,8,72,16,6:55
6,0,Interception,0,0,2,0:10
19,0,Punt,0,9,4,1:58
23,0,Punt,-5,12,9,0:28
14,2,Punt,-5,19,8,3:45
3,0,Punt,-5,13,6,1:09
17,3,Touchdown,0,35,8,3:24
7,2,Touchdown,15,50,6,1:57
16,1,Downs,0,17,6,2:44
5,1,Punt,0,27,7,2:08
21,0,Punt,-5,-4,5,1:34
