drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,0,75,11,1:32
10,0,End of Half,0,-1,3,0:05
20,4,Touchdown,0,75,12,3:27
6,6,Touchdown,0,82,18,7:00
18,5,Touchdown,0,94,10,4:19
1,2,Punt,0,27,11,5:54
5,0,Punt,0,2,4,0:38
13,0,Punt,0,-7,5,2:17
21,2,Field Goal,0,50,9,0:33
11,0,Punt,-4,8,6,2:19
14,0,Punt,0,0,4,0:28
8,4,Touchdown,0,75,12,3:13
19,6,Touchdown,-10,85,11,4:15
22,0,Safety,0,0,1,0:04
12,4,Touchdown,-10,95,12,4:00
16,3,Field Goal,20,33,13,3:03
7,2,Field Goal,0,47,9,4:21
3,0,Punt,0,2,5,1:38
17,0,Punt,0,6,5,1:39
4,0,Punt,0,4,4,1:16
2,6,Touchdown,-10,90,10,4:23
15,4,Touchdown,15,56,8,3:36
