drive,fds,result,penyds,ydsgained,numplays,postime
1,3,Touchdown,0,80,10,4:22
21,0,Punt,0,-7,5,1:38
17,0,Interception,0,0,2,0:06
7,2,Touchdown,0,30,5,1:56
10,0,Punt,0,5,4,0:50
20,3,Field Goal,-10,68,12,4:26
4,0,Punt,0,8,4,1:41
6,1,Interception,0,14,5,2:21
13,0,Punt,-5,11,6,0:57
25,2,Touchdown,1,65,11,2:14
14,0,Punt,-5,5,5,1:18
11,3,Field Goal,5,43,16,5:19
5,2,Punt,0,24,7,3:18
26,0,End of Game,0,-2,4,1:15
22,1,Punt,0,17,5,2:06
9,2,Punt,-10,45,11,4:38
19,1,Punt,-10,17,8,2:52
12,0,End of Half,0,-1,3,0:11
18,1,Field Goal,0,13,6,1:56
8,0,Punt,0,0,5,2:06
2,0,Punt,0,-1,5,1:00
16,2,Field Goal,0,49,7,2:42
24,1,Punt,-5,22,7,2:23
15,2,Field Goal,-10,39,9,4:55
3,0,Punt,-10,8,5,2:18
23,1,Punt,0,12,8,1:12
