drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Interception,0,22,2,0:28
1,3,Interception,0,40,9,3:46
22,0,Downs,0,0,6,1:15
12,0,End of Half,0,-1,3,0:28
4,4,Field Goal,5,53,17,7:17
11,6,Touchdown,-3,59,20,3:45
2,0,Punt,0,6,4,1:26
20,2,Punt,5,27,11,3:43
13,0,Punt,0,-1,5,1:06
24,5,Downs,5,63,23,2:46
15,1,Punt,-10,27,7,1:52
25,0,End of Game,0,0,3,1:13
10,3,Interception,0,38,8,3:52
18,3,Field Goal,0,59,10,3:44
8,0,Punt,-10,-3,6,2:45
6,0,Field Goal,0,-4,5,1:33
19,1,Punt,-5,21,8,2:25
23,0,Field Goal,0,7,5,1:34
14,0,Punt,-5,5,5,1:49
3,0,Punt,0,0,4,1:02
17,2,Touchdown,0,51,6,2:10
7,0,Punt,-8,16,6,2:19
16,0,Punt,0,-8,4,1:17
5,0,Interception,0,8,4,1:19
21,7,Touchdown,4,81,12,5:06
