drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,0,14,7,4:12
24,0,End of Game,0,-1,2,0:02
10,0,Punt,-5,-2,5,1:38
20,0,Field Goal,0,8,5,2:12
6,0,Interception,0,0,1,0:07
18,2,Punt,0,32,11,5:12
1,4,Field Goal,25,39,13,4:28
5,1,Punt,0,7,8,2:52
13,3,Missed FG,0,31,9,1:04
21,0,Punt,0,6,5,1:11
23,5,Fumble,28,59,15,3:09
11,0,Fumble,0,-5,2,0:40
14,1,Punt,-10,30,7,2:35
8,2,Interception,-10,22,8,3:28
19,0,Punt,-4,4,7,2:27
22,0,Punt,0,9,5,1:03
12,2,Touchdown,0,36,5,0:55
16,2,Punt,5,9,7,3:08
7,1,Touchdown,0,35,4,1:24
3,1,Punt,0,8,5,1:58
17,3,Punt,0,31,10,6:03
4,4,Field Goal,10,46,13,6:08
2,0,Punt,0,4,5,1:06
15,1,Punt,-15,30,9,2:58
