drive,fds,result,penyds,ydsgained,numplays,postime
1,0,Punt,0,6,5,0:46
9,0,Punt,0,0,4,0:40
24,4,Touchdown,-10,90,12,5:22
18,2,Field Goal,0,45,8,2:54
20,4,Field Goal,0,49,15,5:49
28,0,End of Game,0,-2,4,1:09
25,0,Interception,0,-11,5,0:29
15,2,Field Goal,0,41,9,3:05
16,2,Field Goal,0,41,11,1:11
27,2,Touchdown,-5,67,7,0:46
14,0,Punt,0,2,4,1:29
19,1,Punt,0,13,7,1:53
17,0,Punt,0,-6,5,1:48
23,2,Punt,0,32,8,3:46
6,0,Punt,0,5,4,1:34
12,0,Punt,0,3,5,0:47
8,0,Punt,0,4,5,1:24
13,0,Punt,0,-2,4,1:37
5,0,Punt,0,4,4,1:25
10,0,Punt,0,2,4,0:41
2,3,Touchdown,-5,65,11,4:29
3,0,Punt,0,1,5,1:05
7,3,Touchdown,0,64,8,2:31
11,2,Field Goal,0,31,8,4:02
22,1,Punt,0,19,6,2:55
21,4,Touchdown,-5,88,12,2:42
4,1,Interception,0,16,6,3:14
26,0,Missed FG,0,-3,7,0:27
