drive,fds,result,penyds,ydsgained,numplays,postime
25,0,Field Goal,0,5,7,0:20
18,1,Punt,-10,12,9,2:50
15,2,Touchdown,0,34,5,2:04
24,0,Fumble,0,-4,5,0:25
2,2,Touchdown,0,15,5,1:50
1,0,Blocked Punt,0,6,5,1:24
17,3,Field Goal,-10,60,11,3:15
23,6,Touchdown,15,70,14,6:01
11,2,Field Goal,-5,52,14,1:53
14,1,Fumble,0,14,5,1:47
8,2,Fumble,0,40,6,1:23
4,1,Fumble,0,12,5,1:31
13,3,Field Goal,10,56,12,4:14
7,5,Touchdown,0,94,12,4:19
26,3,Downs,0,37,18,2:36
5,1,Field Goal,-15,21,8,2:52
20,0,Punt,0,-5,4,1:27
22,0,Punt,-10,11,5,1:32
3,7,Touchdown,6,74,16,6:36
6,2,Interception,0,37,7,2:51
19,0,Punt,0,-2,4,0:46
21,0,Punt,0,-2,4,1:33
10,4,Field Goal,20,35,12,4:25
9,0,Punt,0,1,4,0:50
12,0,End of Half,0,-1,3,0:06
16,0,Punt,0,2,5,1:02
27,0,End of Game,0,-1,2,0:08
