drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,15,9,5,2:09
1,0,Punt,0,1,5,1:15
22,0,End of Game,0,-2,3,1:05
12,3,Interception,0,47,9,2:39
4,1,Touchdown,0,15,4,1:30
11,0,Punt,0,7,4,1:29
2,4,Touchdown,5,49,12,5:26
20,4,Field Goal,11,47,17,9:14
13,3,Blocked FG,0,47,9,0:40
15,0,Punt,0,4,5,2:01
10,0,Punt,0,4,4,2:07
18,1,Punt,0,36,5,2:52
8,1,Punt,-10,29,8,2:38
6,1,Touchdown,0,64,4,1:33
19,3,Downs,-15,73,16,5:18
14,3,Field Goal,0,57,12,5:42
3,1,Punt,0,14,7,2:57
17,1,Punt,0,16,6,1:52
7,4,Touchdown,15,60,13,4:01
16,1,Touchdown,-10,73,5,1:01
5,0,Punt,-10,2,6,1:36
21,3,Fumble,0,74,9,0:55
