drive,fds,result,penyds,ydsgained,numplays,postime
21,4,Downs,-5,80,14,3:25
10,0,Fumble,0,16,2,0:07
20,3,Touchdown,0,80,9,3:21
22,4,End of Game,29,63,13,5:42
2,0,Fumble,0,-8,1,0:05
13,2,Touchdown,-5,52,4,0:28
17,6,Interception,-15,87,19,9:31
8,3,Punt,5,32,10,5:04
1,1,Punt,0,15,6,2:29
4,1,Field Goal,0,67,8,2:53
14,0,End of Half,0,-5,3,0:37
12,0,Punt,0,0,6,0:30
6,3,Punt,15,36,13,4:56
16,2,Field Goal,77,3,8,1:38
19,1,Touchdown,0,11,3,0:46
7,1,Fumble,-5,80,6,2:29
18,0,Interception,0,4,3,0:48
15,2,Punt,0,26,9,4:49
5,2,Field Goal,-5,69,11,3:21
3,0,Field Goal,0,6,4,1:27
11,2,Downs,0,35,10,1:45
9,5,Touchdown,40,52,11,3:49
