drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Field Goal,25,19,6,2:43
24,1,Punt,0,13,8,2:51
10,2,Punt,0,27,11,4:12
20,0,Punt,0,0,5,1:02
6,0,Punt,0,-11,4,1:34
27,3,Interception,0,59,10,2:52
18,0,Interception,0,5,3,1:29
28,2,End of Game,0,20,8,3:40
26,4,Touchdown,0,80,7,2:34
25,5,Touchdown,4,48,11,3:09
1,0,Punt,0,6,5,1:27
5,1,Punt,-5,21,7,3:02
13,4,Touchdown,0,79,7,0:34
21,0,Punt,0,-6,4,1:24
23,1,Field Goal,5,60,7,1:22
11,2,Fumble,-10,39,7,2:58
14,0,End of Half,0,6,3,0:10
8,0,Punt,-5,2,6,2:03
19,1,Touchdown,0,2,3,0:11
22,3,Touchdown,0,58,6,2:26
12,2,Interception,0,26,9,1:46
16,2,Touchdown,5,28,5,1:26
7,3,Touchdown,0,40,7,2:56
3,4,Touchdown,0,71,8,3:27
17,2,Punt,0,38,10,3:41
4,0,Punt,0,-1,5,1:06
2,0,Punt,0,2,4,2:02
15,1,Fumble,0,12,5,1:53
