drive,fds,result,penyds,ydsgained,numplays,postime
9,0,End of Half,0,7,3,0:45
18,3,Interception,5,39,12,6:05
6,0,Punt,0,1,5,1:03
14,3,Touchdown,0,75,8,2:52
7,0,Punt,-11,18,4,1:07
8,4,Missed FG,-15,74,20,7:09
10,4,Field Goal,-1,67,16,6:35
19,1,End of Game,0,7,10,2:56
12,0,Punt,0,8,4,1:54
16,0,Punt,-5,1,6,1:48
11,1,Punt,-10,15,9,1:59
3,1,Missed FG,-10,25,6,3:25
17,3,Touchdown,0,54,5,2:14
4,5,Touchdown,-10,66,10,4:26
2,1,Interception,0,18,6,1:54
1,4,Touchdown,0,75,10,4:07
5,6,Touchdown,0,75,14,6:04
13,0,Interception,0,0,1,0:07
15,2,Field Goal,5,54,10,3:30
