drive,fds,result,penyds,ydsgained,numplays,postime
19,0,End of Game,0,-1,2,0:05
1,5,Field Goal,0,71,16,7:37
17,4,Field Goal,5,50,17,3:32
9,0,End of Half,0,-1,3,0:02
10,2,Fumble,5,23,8,3:40
7,3,Punt,0,45,8,4:27
12,0,Punt,0,6,5,1:23
15,0,Punt,0,9,5,2:05
18,3,Fumble,5,39,11,1:18
4,0,Punt,0,7,5,1:22
6,3,Fumble,0,74,9,5:15
5,1,Punt,0,17,7,1:55
2,4,Touchdown,0,80,10,3:26
13,5,Field Goal,0,66,17,7:13
16,6,Touchdown,5,83,14,5:10
8,3,Field Goal,5,49,14,3:42
14,2,Field Goal,0,28,9,2:45
11,2,Touchdown,0,57,7,2:49
3,2,Touchdown,0,80,8,2:14
