drive,fds,result,penyds,ydsgained,numplays,postime
9,3,Punt,-15,40,12,3:43
18,2,Downs,-5,40,13,1:16
6,1,Interception,0,23,6,3:20
14,0,Fumble,0,10,4,0:19
7,2,Touchdown,-5,28,5,1:33
8,0,Punt,0,5,5,1:37
10,6,Touchdown,0,80,15,7:01
19,0,End of Game,0,-2,3,0:57
12,1,Fumble,-10,6,6,1:07
16,3,Touchdown,39,34,8,2:05
11,5,Touchdown,0,83,16,7:28
3,5,Touchdown,0,81,9,4:24
17,3,Field Goal,-10,75,14,5:25
4,1,Punt,0,7,9,4:18
2,0,Punt,0,9,4,1:35
1,0,Punt,0,8,5,2:10
5,4,Missed FG,0,52,14,7:20
13,0,Field Goal,0,2,4,0:52
15,2,Missed FG,-10,26,8,3:30
