drive,fds,result,penyds,ydsgained,numplays,postime
14,2,Touchdown,13,42,6,1:33
11,0,Punt,0,-2,6,1:55
19,5,Touchdown,0,75,15,4:54
23,4,Touchdown,0,60,12,2:30
13,0,Punt,-10,11,6,2:33
20,4,Field Goal,5,31,13,5:54
1,5,Touchdown,0,75,10,4:46
3,1,Punt,0,13,6,3:00
16,1,Punt,0,14,5,1:47
15,1,Punt,-5,17,7,1:15
18,4,Touchdown,20,73,10,4:18
24,0,End of Game,0,-1,4,1:04
5,3,Touchdown,0,34,9,3:34
21,2,Downs,0,58,8,2:12
6,2,Missed FG,0,39,8,2:49
9,2,Fumble,-4,16,9,3:36
12,2,End of Half,0,44,10,0:51
4,0,Interception,0,6,3,1:36
7,3,Touchdown,2,54,7,2:11
10,3,Interception,14,41,6,2:27
2,0,Punt,-5,10,6,2:10
22,0,Punt,-5,8,6,1:14
17,1,Punt,0,24,5,0:46
8,0,Fumble,-10,3,5,1:05
