drive,fds,result,penyds,ydsgained,numplays,postime
23,4,Touchdown,7,31,11,4:44
7,1,Punt,0,18,7,4:16
15,0,End of Half,0,-12,2,0:26
10,2,Field Goal,-5,35,9,3:48
6,0,Punt,0,9,4,2:02
4,1,Touchdown,0,40,4,0:50
25,2,Downs,15,21,9,2:38
3,0,Punt,0,-3,4,0:54
16,2,Punt,0,25,8,2:49
26,0,End of Game,0,-3,4,1:50
12,4,Touchdown,6,54,10,3:04
21,4,Interception,0,49,11,3:44
2,1,Punt,0,16,6,2:15
8,2,Field Goal,0,35,8,2:51
24,1,Interception,0,21,5,2:11
9,0,Punt,0,4,5,1:26
14,0,Punt,-5,7,8,0:39
22,1,Downs,0,13,8,2:52
18,2,Missed FG,15,20,8,3:04
5,0,Punt,0,-2,6,0:54
13,0,Punt,0,5,6,0:51
20,1,Punt,0,27,7,3:18
11,3,Missed FG,0,52,10,3:02
19,0,Punt,-5,0,5,1:20
17,0,Punt,0,5,4,1:30
1,1,Punt,-5,25,8,2:42
