drive,fds,result,penyds,ydsgained,numplays,postime
10,0,Punt,0,0,4,1:28
5,5,Touchdown,15,65,12,4:09
17,0,Punt,0,2,4,0:44
28,0,Punt,-5,8,6,1:10
21,6,Touchdown,-6,70,16,4:14
7,2,Punt,-2,28,8,3:07
12,1,Touchdown,0,46,4,1:16
19,0,Punt,0,5,5,1:47
14,5,Touchdown,0,72,11,1:09
9,1,Punt,-10,21,7,3:13
15,0,End of Half,0,2,3,0:15
20,3,Touchdown,0,37,9,2:44
1,1,Punt,24,7,8,2:22
2,0,Punt,0,1,4,1:03
26,0,Fumble,0,-6,2,0:50
30,4,Field Goal,0,49,11,1:46
6,1,Punt,0,12,9,2:32
16,0,Punt,0,4,5,1:30
11,0,Fumble,0,9,2,0:48
22,0,Punt,0,7,6,1:37
29,2,Touchdown,0,66,9,2:31
25,1,Interception,0,33,4,1:19
4,5,Touchdown,2,86,10,4:46
8,1,Punt,0,16,5,1:46
3,0,Punt,0,9,4,1:16
27,1,Touchdown,0,14,4,1:16
13,0,Punt,0,9,6,0:50
23,2,Touchdown,0,66,5,1:17
18,5,Touchdown,0,80,8,2:43
24,3,Blocked FG,0,62,10,4:32
