drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-10,21,7,3:13
24,3,Blocked FG,0,62,10,4:32
10,0,Punt,0,0,4,1:28
20,3,Touchdown,0,37,9,2:44
30,4,Field Goal,0,49,11,1:46
6,1,Punt,0,12,9,2:32
27,1,Touchdown,0,14,4,1:16
18,5,Touchdown,0,80,8,2:43
28,0,Punt,-5,8,6,1:10
26,0,Fumble,0,-6,2,0:50
25,1,Interception,0,33,4,1:19
1,1,Punt,24,7,8,2:22
5,5,Touchdown,15,65,12,4:09
13,0,Punt,0,9,6,0:50
29,2,Touchdown,0,66,9,2:31
21,6,Touchdown,-6,70,16,4:14
23,2,Touchdown,0,66,5,1:17
11,0,Fumble,0,9,2,0:48
14,5,Touchdown,0,72,11,1:09
8,1,Punt,0,16,5,1:46
19,0,Punt,0,5,5,1:47
22,0,Punt,0,7,6,1:37
12,1,Touchdown,0,46,4,1:16
16,0,Punt,0,4,5,1:30
7,2,Punt,-2,28,8,3:07
3,0,Punt,0,9,4,1:16
17,0,Punt,0,2,4,0:44
4,5,Touchdown,2,86,10,4:46
2,0,Punt,0,1,4,1:03
15,0,End of Half,0,2,3,0:15
