drive,fds,result,penyds,ydsgained,numplays,postime
19,3,Downs,-5,53,15,3:03
16,5,Field Goal,9,64,22,9:14
2,2,Touchdown,5,24,8,3:05
1,1,Interception,0,13,6,2:19
3,2,Punt,9,5,10,3:40
7,0,Punt,0,9,4,2:10
11,4,Touchdown,0,75,11,1:56
20,0,End of Game,0,-1,2,0:14
13,0,End of Half,0,-1,3,0:13
14,3,Field Goal,-5,73,15,4:48
18,0,Punt,-5,6,7,1:55
12,3,Touchdown,30,45,8,0:56
4,0,Punt,0,3,4,0:52
8,0,Punt,5,-1,5,1:20
6,0,Punt,0,6,5,1:30
15,2,Field Goal,0,54,11,3:57
10,5,Touchdown,0,75,12,4:43
17,3,Field Goal,-5,42,18,6:49
5,2,Touchdown,0,48,5,1:24
9,3,Field Goal,-5,50,14,5:52
