drive,fds,result,penyds,ydsgained,numplays,postime
9,5,Touchdown,3,66,9,0:52
18,0,Downs,-5,-1,5,1:18
6,2,Field Goal,-10,41,11,5:08
14,4,Touchdown,0,70,10,2:58
7,0,Fumble,0,0,1,0:06
8,3,Touchdown,-20,48,10,3:30
10,0,End of Half,0,-2,2,0:12
19,0,Field Goal,0,-5,7,1:30
12,0,Punt,-15,10,6,2:07
16,1,Punt,-5,27,8,2:19
11,2,Punt,5,22,9,3:28
3,1,Touchdown,0,60,5,1:25
17,2,Punt,0,33,9,4:53
4,6,Touchdown,-6,86,13,4:22
2,4,Field Goal,0,48,14,8:01
1,2,Punt,0,46,9,4:07
5,0,Punt,0,-4,5,2:17
13,5,Touchdown,2,73,14,6:24
15,2,Punt,0,31,10,4:47
20,1,End of Game,0,14,4,0:16
