drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Touchdown,4,4,3,0:06
1,0,Interception,0,2,4,1:28
22,0,Punt,0,0,8,0:43
12,4,Touchdown,5,60,12,1:30
4,0,Punt,0,-7,4,1:34
11,5,Field Goal,-10,69,22,7:42
2,3,Touchdown,0,36,6,1:54
20,1,Interception,0,56,5,1:31
13,0,End of Half,0,-1,3,0:09
24,0,End of Game,0,-1,3,0:04
15,3,Downs,20,21,9,4:23
10,2,Field Goal,0,47,11,5:17
18,5,Touchdown,5,64,10,3:42
8,0,Fumble,0,-2,4,0:30
6,2,Field Goal,0,53,8,2:47
19,2,Downs,0,42,8,3:23
23,5,Touchdown,18,41,13,1:35
14,1,Punt,0,36,6,2:36
3,1,Punt,0,8,8,2:35
17,5,Field Goal,0,79,14,6:59
7,0,Punt,0,-3,5,1:41
16,0,Punt,0,-2,4,1:14
5,1,Field Goal,0,16,6,2:47
21,4,Field Goal,0,49,11,3:50
