drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-10,17,6,1:50
10,0,Punt,0,-2,4,1:25
20,2,Downs,0,56,11,5:01
6,4,Field Goal,0,74,12,4:27
18,2,Punt,0,31,10,3:52
1,1,Fumble,0,21,4,1:07
5,0,Punt,0,9,5,1:41
13,3,Touchdown,5,75,10,4:21
21,0,Punt,-5,10,6,1:07
23,0,End of Game,0,-1,3,0:16
11,3,Interception,0,46,10,2:06
14,0,Punt,0,3,6,0:47
8,3,Punt,0,41,12,5:41
19,3,Field Goal,10,33,8,3:49
22,5,Touchdown,0,91,10,1:36
12,2,Field Goal,0,31,8,0:53
16,2,Downs,0,43,7,2:58
7,3,Field Goal,0,41,12,4:27
3,0,Punt,0,-8,5,0:55
17,1,Punt,0,20,7,4:20
4,3,Touchdown,0,54,9,2:20
2,4,Touchdown,5,37,10,3:08
15,0,Punt,0,7,4,1:53
