drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,-14,8,5,0:37
10,0,End of Half,0,7,3,0:36
20,2,Punt,0,21,8,3:23
6,0,Punt,0,5,4,1:38
18,4,Touchdown,0,66,9,2:52
1,3,Missed FG,0,47,10,4:31
5,1,Punt,0,22,8,3:26
13,2,Field Goal,0,43,9,5:06
21,2,End of Game,0,68,13,3:24
11,1,Punt,0,23,7,2:10
14,1,Punt,0,13,7,3:14
8,0,Punt,-5,9,8,0:42
19,0,Interception,0,0,2,0:20
12,4,Interception,9,35,15,4:30
16,1,Punt,0,16,5,2:38
7,5,Touchdown,0,57,15,6:26
3,6,Field Goal,5,72,15,6:25
17,1,Touchdown,0,85,4,1:23
4,2,Field Goal,15,40,13,4:22
2,0,Punt,0,7,4,1:17
15,0,Punt,0,-12,4,1:00
