drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Field Goal,0,56,8,3:04
17,0,Punt,-5,4,7,1:06
4,4,Field Goal,-15,83,19,7:06
5,0,Punt,5,1,7,1:04
15,7,Touchdown,6,70,19,7:30
6,3,Touchdown,-10,86,8,2:40
16,4,Downs,15,38,11,2:07
20,1,End of Game,-3,24,4,0:26
19,0,Punt,0,-3,6,1:54
13,1,Field Goal,0,15,7,2:55
1,4,Field Goal,10,42,18,6:47
18,1,Interception,5,0,3,0:20
8,0,Punt,-10,10,6,1:55
11,2,Touchdown,0,46,4,1:05
2,4,Field Goal,5,55,14,5:23
10,0,Punt,0,-8,5,1:34
12,3,Missed FG,0,44,10,3:25
14,1,Punt,0,12,7,2:39
3,4,Field Goal,16,60,14,5:06
7,3,End of Half,-10,45,11,1:54
