drive,fds,result,penyds,ydsgained,numplays,postime
18,3,Field Goal,0,49,15,6:11
15,1,Interception,0,26,7,2:53
2,1,Punt,0,18,6,2:46
1,0,Punt,0,6,6,1:28
17,3,Downs,-10,50,13,6:18
23,3,Field Goal,0,47,7,1:41
11,2,Field Goal,12,31,7,2:51
14,0,End of Half,0,-1,1,0:02
8,1,Touchdown,0,11,3,0:10
4,0,Punt,0,8,4,1:30
13,1,Punt,-5,17,9,1:56
7,2,Punt,0,32,11,5:18
5,0,Punt,0,0,4,0:27
20,0,Punt,0,1,6,1:02
22,0,Punt,0,7,7,0:25
3,0,Punt,0,6,4,1:21
6,6,Touchdown,5,92,13,6:44
19,2,Field Goal,0,77,10,5:33
21,4,Field Goal,4,44,13,4:42
10,1,Interception,-5,14,6,2:57
9,0,Punt,0,5,6,0:54
12,3,Touchdown,0,21,5,1:36
16,2,Touchdown,0,22,4,1:15
