drive,fds,result,penyds,ydsgained,numplays,postime
3,3,Punt,5,37,15,6:18
10,3,Touchdown,0,80,9,2:55
5,4,Downs,-5,46,13,6:13
7,0,Punt,0,9,5,1:11
16,6,Touchdown,-15,94,19,4:34
1,0,Punt,0,6,5,2:36
9,4,Field Goal,-5,57,15,5:39
4,3,Punt,0,48,11,4:28
12,0,Punt,0,7,5,1:50
2,3,Touchdown,0,71,9,3:06
17,0,End of Game,0,-2,6,1:03
15,1,Field Goal,-5,41,9,3:55
8,1,End of Half,-5,22,7,1:50
14,6,Touchdown,10,50,16,4:27
13,1,Field Goal,-5,42,8,3:00
11,1,Field Goal,-15,22,6,2:37
6,2,Field Goal,21,10,11,4:18
