drive,fds,result,penyds,ydsgained,numplays,postime
9,1,Punt,-5,22,8,2:47
24,3,End of Game,0,38,11,2:07
10,4,Touchdown,-10,101,14,6:46
20,0,Punt,-17,2,5,1:11
6,2,Interception,0,69,9,3:07
18,0,Punt,0,1,4,0:53
1,1,Punt,15,8,7,1:51
5,0,Punt,-5,7,5,1:59
13,0,Punt,0,-4,5,2:05
21,1,Punt,0,17,7,3:30
23,0,Punt,0,4,4,2:26
11,0,Interception,-10,9,6,0:41
14,0,Punt,0,-3,5,1:06
8,3,Touchdown,3,17,7,1:42
19,1,Field Goal,0,22,8,3:49
22,4,Downs,22,48,13,4:14
12,0,End of Half,0,-1,2,0:01
16,1,Punt,-9,5,7,1:55
7,0,Fumble,0,0,1,0:08
3,1,Punt,-5,14,8,2:14
17,0,Punt,0,4,5,1:39
4,2,Punt,0,35,8,3:06
2,4,Touchdown,5,85,13,5:38
15,4,Touchdown,0,90,10,5:05
