drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Interception,0,2,2,0:48
1,1,Punt,-10,15,9,3:05
22,0,Punt,0,8,5,2:03
12,0,Punt,5,-1,7,0:28
4,0,Punt,0,6,4,1:32
11,3,Punt,0,24,14,4:35
2,0,Punt,0,3,4,2:06
20,1,Punt,5,6,9,3:04
13,0,Punt,0,4,4,0:53
24,1,Punt,-5,9,8,1:10
15,0,End of Half,0,-1,2,0:13
25,1,Punt,0,21,6,0:45
10,1,Field Goal,-20,44,8,3:38
18,2,Missed FG,-5,36,8,3:36
8,0,Punt,-5,2,6,2:35
6,3,Touchdown,0,57,8,3:38
19,4,Field Goal,15,41,9,3:42
28,0,Fumble,0,-2,2,0:04
23,2,Punt,-5,38,9,4:23
14,1,Punt,0,22,7,0:34
3,0,Punt,-1,-2,5,2:44
17,2,Missed FG,0,34,8,3:01
7,1,Interception,0,18,5,1:21
16,2,Missed FG,0,54,8,3:18
27,1,Field Goal,0,20,4,0:17
5,0,Punt,0,9,4,1:50
21,5,Touchdown,2,72,12,3:56
26,1,Missed FG,0,57,7,0:41
