drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Punt,0,43,8,1:52
24,5,Touchdown,0,80,13,4:28
10,0,Punt,0,3,4,1:01
20,0,Fumble,0,6,4,0:49
30,1,End of Game,0,17,2,0:07
6,0,Punt,0,4,4,1:00
27,0,Punt,0,9,8,0:27
18,3,Touchdown,0,84,7,2:02
28,0,Downs,0,9,4,0:23
26,6,Touchdown,0,90,12,2:52
25,0,Punt,0,7,6,2:44
1,1,Punt,0,14,7,2:18
5,0,Punt,0,-2,4,1:39
13,0,Punt,-5,6,7,1:32
29,0,Punt,-10,-2,7,2:22
21,1,Touchdown,0,4,3,0:49
23,3,Field Goal,0,45,9,4:34
11,3,Field Goal,0,45,11,3:38
14,1,Field Goal,0,30,7,0:53
8,3,Touchdown,15,53,4,1:04
19,3,Touchdown,-5,85,11,3:39
22,0,Punt,0,9,5,1:34
12,3,Field Goal,0,61,10,3:35
16,0,End of Half,0,-9,2,0:32
7,0,Punt,0,2,5,1:14
3,1,Punt,-5,22,7,1:54
17,3,Touchdown,-5,89,11,3:10
4,1,Punt,0,13,6,1:38
2,4,Field Goal,-5,63,12,5:35
15,0,Punt,0,8,8,0:35
