drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,5,5,1:36
1,5,Touchdown,5,70,12,5:10
22,2,Punt,-10,41,12,5:31
12,2,End of Half,0,33,6,0:27
4,0,Punt,0,3,4,1:59
11,4,Field Goal,0,60,14,3:16
2,0,Punt,0,5,5,1:19
20,0,Punt,-10,12,5,2:16
13,1,Field Goal,0,58,7,1:03
24,2,Touchdown,0,15,8,2:24
15,0,"Fumble, Safety",0,-15,1,0:05
25,2,End of Game,0,40,5,1:12
10,3,Interception,0,52,7,3:52
18,2,Punt,0,36,8,3:33
8,5,Touchdown,1,74,11,3:19
6,0,Downs,0,-1,5,1:03
19,0,Punt,0,3,4,1:02
23,0,Downs,0,7,4,0:50
14,1,Punt,-10,33,9,3:03
3,1,Punt,0,7,8,2:16
17,1,Punt,5,13,7,2:53
7,1,Field Goal,0,31,5,2:14
16,4,Touchdown,0,73,11,4:32
5,1,Missed FG,0,14,6,3:29
21,0,Punt,0,1,4,1:36
