drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,7,4,2:01
24,1,Downs,21,6,5,0:33
10,0,Punt,0,-3,5,2:09
20,0,Punt,0,-10,5,1:01
6,1,Punt,0,25,8,3:19
18,0,Downs,0,9,5,1:17
25,1,End of Game,0,8,8,3:01
1,4,Missed FG,15,33,13,3:53
5,1,Punt,0,23,5,1:28
13,0,End of Half,0,-1,3,0:02
21,3,Touchdown,0,42,9,3:20
23,2,Punt,0,30,11,3:40
11,1,Missed FG,0,39,8,0:39
14,2,Punt,0,29,10,3:57
8,3,Punt,0,43,11,6:21
19,0,Punt,-10,-1,5,1:26
22,1,Punt,-5,34,8,1:43
12,2,Field Goal,0,33,7,0:29
16,1,Punt,-5,17,9,2:57
7,0,Punt,0,4,4,1:39
3,1,Punt,0,17,7,2:21
17,1,Fumble,0,15,3,1:15
4,1,Punt,-5,19,7,3:12
2,1,Field Goal,0,57,6,2:27
15,5,Touchdown,0,80,13,5:50
