drive,fds,result,penyds,ydsgained,numplays,postime
9,2,Field Goal,0,35,9,2:55
24,2,End of Game,0,52,15,3:29
10,0,Punt,0,0,5,0:29
20,4,Touchdown,5,66,8,2:53
6,0,Punt,0,8,5,1:41
18,1,Punt,5,3,9,2:25
1,0,Touchdown,0,0,2,0:13
5,4,Touchdown,0,62,8,3:07
13,7,Touchdown,5,91,20,5:33
21,4,Touchdown,15,60,8,1:55
23,6,Touchdown,0,80,8,1:59
11,1,Punt,0,14,7,2:57
14,0,End of Half,0,-1,3,0:11
8,2,Touchdown,0,47,5,1:25
19,1,Punt,0,15,6,1:53
22,0,Punt,0,9,5,2:12
12,2,Punt,0,32,7,2:55
16,0,Punt,0,7,4,1:19
7,1,Interception,0,11,3,1:22
3,0,Interception,0,5,4,1:38
17,3,Field Goal,0,65,10,5:38
4,0,Missed FG,0,-1,4,1:33
2,3,Field Goal,0,53,10,4:01
15,4,Interception,-5,47,15,6:17
