drive,fds,result,penyds,ydsgained,numplays,postime
3,0,Punt,0,5,6,1:08
10,0,Punt,5,0,6,0:55
20,1,Punt,5,3,7,2:48
5,5,Touchdown,0,84,14,6:26
7,0,Punt,0,1,4,1:31
4,0,Punt,0,-9,6,3:09
2,3,Field Goal,0,46,9,3:38
18,1,Punt,0,16,7,2:25
17,1,Punt,0,22,6,2:40
19,2,Punt,15,17,8,1:49
13,0,End of Half,0,-1,3,0:13
21,2,Interception,0,26,7,3:09
23,2,End of Game,0,19,13,2:56
16,2,Punt,0,33,8,3:55
1,0,Punt,-5,11,6,1:58
9,2,Field Goal,-10,51,11,2:45
12,2,Touchdown,0,78,5,1:03
22,4,Field Goal,0,66,10,4:18
15,1,Interception,0,31,5,2:08
8,1,Field Goal,0,27,5,1:28
6,2,Punt,0,31,9,4:37
11,3,Touchdown,5,52,9,1:09
14,1,Punt,-10,11,9,3:52
