drive,fds,result,penyds,ydsgained,numplays,postime
14,1,Punt,0,16,7,2:26
2,4,Field Goal,-15,76,15,5:25
5,2,Punt,-5,23,11,6:18
9,0,Interception,0,0,3,0:15
4,1,Punt,0,7,7,3:26
8,1,End of Half,0,21,8,0:55
17,3,Downs,0,65,18,6:00
6,0,Punt,-5,14,5,1:28
12,2,Missed FG,0,57,9,4:47
1,1,Punt,-10,24,11,4:36
3,2,Punt,0,36,11,4:59
7,2,Field Goal,0,42,11,2:53
19,0,End of Game,0,-6,4,1:35
10,0,Field Goal,0,2,4,1:40
15,1,Field Goal,0,27,5,2:29
13,2,Punt,0,27,9,4:42
16,1,Field Goal,0,18,12,2:36
18,1,Downs,-15,46,10,1:18
11,3,Touchdown,0,80,8,2:12
