drive,fds,result,penyds,ydsgained,numplays,postime
4,1,Punt,-10,18,8,2:33
3,1,Touchdown,0,58,2,0:12
17,6,Touchdown,-6,74,18,7:37
8,2,Field Goal,4,54,11,3:11
14,2,Punt,-5,41,10,1:19
19,7,Touchdown,0,89,17,7:26
12,0,Punt,0,9,4,1:25
9,6,Touchdown,19,56,15,5:23
5,3,Punt,15,15,10,3:48
1,1,Punt,0,19,7,2:48
13,1,Punt,-5,33,9,1:18
21,3,End of Game,0,38,9,4:20
2,0,Punt,0,3,4,2:09
16,0,Punt,0,6,5,1:59
15,0,End of Half,0,-1,2,0:04
11,0,Punt,0,5,4,1:33
20,2,Interception,0,28,11,4:00
6,0,Punt,0,4,4,1:40
18,4,Interception,-5,66,14,4:38
10,0,Punt,0,1,5,1:04
7,0,Punt,0,6,4,1:33
