drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,9,4,1:01
1,0,Punt,0,-1,5,1:45
22,1,Punt,0,29,8,3:14
12,1,Punt,0,10,6,2:31
4,0,Punt,0,-7,4,1:57
11,1,Punt,0,8,5,2:35
2,1,Punt,0,13,7,3:14
20,4,Touchdown,0,75,6,2:04
13,5,Field Goal,0,67,17,4:58
15,1,Punt,0,9,9,4:00
10,0,Punt,0,5,4,1:35
18,0,Punt,0,0,4,1:01
8,0,Punt,0,6,4,1:33
6,0,Punt,0,7,4,1:28
19,1,Touchdown,0,91,4,0:55
23,4,Missed FG,0,60,17,3:46
14,6,Field Goal,5,63,16,5:55
3,1,Punt,0,20,6,2:45
17,1,Interception,0,15,3,0:50
7,0,Punt,0,6,5,1:52
16,4,Field Goal,22,49,17,6:34
5,1,Punt,0,13,7,2:46
21,0,Punt,0,-3,5,1:41
