drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,1,5,1:46
10,1,Missed FG,-5,20,10,2:17
20,0,Punt,0,0,4,1:03
6,1,Punt,5,0,6,2:13
18,3,Punt,15,31,10,3:09
1,3,Field Goal,-11,89,17,7:38
5,0,Punt,0,5,4,1:37
13,3,Touchdown,14,42,6,1:33
21,0,Punt,0,5,4,1:27
23,0,Fumble,0,10,8,0:26
11,3,Touchdown,-10,90,11,3:06
14,2,Field Goal,-15,80,10,4:28
8,1,Fumble,0,47,4,1:15
19,2,Punt,5,29,8,2:56
22,8,Touchdown,5,85,21,5:39
12,0,Punt,0,9,5,2:04
16,1,Fumble,-5,27,6,2:58
7,5,Touchdown,17,51,12,5:35
3,3,Field Goal,0,39,10,5:11
17,2,Touchdown,15,43,5,0:21
4,1,Punt,0,33,7,1:08
2,0,Punt,0,-8,5,1:20
15,0,Punt,0,6,5,0:50
