drive,fds,result,penyds,ydsgained,numplays,postime
9,0,Punt,0,0,6,0:29
24,1,Punt,-10,30,7,3:32
10,0,Punt,0,4,4,1:31
20,3,Touchdown,0,28,6,2:43
6,5,Touchdown,0,71,15,5:22
27,0,End of Game,0,-9,3,0:53
18,1,Touchdown,0,92,4,0:57
26,2,Fumble,0,20,8,0:52
25,3,Field Goal,0,82,15,3:20
1,0,Punt,0,7,5,1:30
5,4,Touchdown,24,51,7,1:38
13,0,Interception,0,4,2,0:47
21,0,Punt,0,0,5,0:23
23,5,Touchdown,15,60,12,4:49
11,0,Punt,-18,3,5,1:20
14,0,End of Half,0,5,4,0:59
8,3,Field Goal,11,30,9,3:41
19,2,Interception,0,25,7,3:14
22,3,Touchdown,5,71,10,2:57
12,0,Punt,5,-2,6,1:43
16,4,Touchdown,2,28,9,3:39
7,0,Punt,0,-2,5,2:18
3,1,Punt,0,21,7,2:42
17,0,Punt,-5,8,6,1:53
4,3,Touchdown,0,62,6,2:31
2,1,Punt,0,25,7,3:29
15,0,Fumble,0,8,3,0:48
